epoch,phase,kl_div_1_fwd,kl_div_2_fwd,kl_div_total_fwd,entropy_x_fwd,entropy_y_fwd,joint_entropy_fwd,mutual_info_fwd,cond_entropy_x_given_y,cond_entropy_y_given_x,mu_1_fwd,sigma_1_fwd,mu_2_fwd,sigma_2_fwd,kl_div_1_bwd,kl_div_2_bwd,kl_div_total_bwd,mutual_info_bwd,mu_1_bwd,sigma_1_bwd,mu_2_bwd,sigma_2_bwd,corr_x2_to_x1,corr_x1_to_x2,mae_x2_to_x1,mae_x1_to_x2,best_kl_total,best_epoch,current_lr
1,warmup,1.5913992961356618,0.00019543170782591098,1.5915947278434877,2.2973350719162577,1.4256489088627575,3.6441253661862305,0.07885861459278498,2.218476457323473,1.3467902942699728,2.381791114807129,2.4070370197296143,10.017332077026367,1.0067329406738281,0.0001954358401435102,1922.1909248869033,1922.1911203227435,0.007364707820118888,2.0173323154449463,1.0067329406738281,29.92821502685547,58.79112243652344,0.38420850850363697,0.12880752809994736,1.4815418,39.6726,inf,0,1.864276568501921e-05
2,warmup,0.014691947961631228,0.00019543170782591098,0.014887379669457138,1.4192471184379987,1.4256489088627575,2.2229728550765606,0.6219231722241956,0.7973239462138031,0.803725736638562,1.8285832405090332,1.000308632850647,10.017332077026367,1.0067329406738281,0.0001954358401435102,0.8988938958923717,0.8990893317325152,0.20969409773880088,2.0173323154449463,1.0067329406738281,10.138082504272461,2.0538032054901123,0.8439804606409442,0.5864004166374208,0.47240314,1.0435674,961.8913575252935,1,2.7861715749039698e-05
3,warmup,0.012254488619898501,0.00019543170782591098,0.012449920327724413,1.510786110881244,1.4256489088627575,2.126391174855986,0.8100438448880154,0.7007422659932285,0.6156050639747421,2.080960988998413,1.0961977243423462,10.017332077026367,1.0067329406738281,0.0001954358401435102,0.21536811423887492,0.21556355007901842,0.3188163308896672,2.0173323154449463,1.0067329406738281,9.88597297668457,1.4870530366897583,0.8958315816200194,0.6873968912548098,0.38907805,0.44972828,0.45698835570098617,2,3.65044814340589e-05
4,warmup,0.0009447620934862101,0.00019543170782591098,0.001140193801312121,1.4471146818571672,1.4256489088627575,1.9835491601529127,0.8892144305670118,0.5579002512901552,0.5364344782957455,1.9835232496261597,1.0285768508911133,10.017332077026367,1.0067329406738281,0.0001954358401435102,0.05045811106119161,0.05065354690133512,0.6395259221052552,2.0173323154449463,1.0067329406738281,9.986045837402344,1.2322083711624146,0.91183022031603,0.849856068835654,0.34089917,0.26397333,0.11400673520337141,3,4.572343149807938e-05
5,warmup,0.0007475360978940662,0.00019543170782591098,0.0009429678057199771,1.4096578943299285,1.4256489088627575,1.730453041662003,1.1048537615306828,0.30480413279924545,0.3207951473320745,1.9636149406433105,0.9907622933387756,10.017332077026367,1.0067329406738281,0.0001954358401435102,0.006122134610214644,0.006317570450358154,1.1361214235101103,2.0173323154449463,1.0067329406738281,9.971197128295898,1.0764745473861694,0.9436559925210565,0.9471670145822874,0.26499897,0.16465546,0.02589687035132362,4,5.494238156209988e-05
6,warmup,0.00020014512032745513,0.00019543170782591098,0.0003955768281533661,1.425155008755797,1.4256489088627575,1.580538820855462,1.2702650967630924,0.15488991199270452,0.15538381209966512,1.9820367097854614,1.0062358379364014,10.017332077026367,1.0067329406738281,0.0001954358401435102,0.0006601846864335813,0.0008556205265770915,1.633766134443986,2.0173323154449463,1.0067329406738281,9.987630844116211,1.0242561101913452,0.9598609216378845,0.9808036662564859,0.22325155,0.13617186,0.0036302691280390657,5,6.358514724711907e-05
7,warmup,0.0010669631410416477,0.00019543170782591098,0.0012623948488675587,1.3943497390655974,1.4256489088627575,1.383186110836875,1.43681253709148,-0.04246279802588249,-0.011163628228722411,2.030729293823242,0.9757110476493835,10.017332077026367,1.0067329406738281,0.0001954358401435102,0.0002727313199606587,0.0004681671601041689,1.9037051316229425,2.0173323154449463,1.0067329406738281,10.013337135314941,1.013587474822998,0.9714006257842384,0.988857310998015,0.18207283,0.10876312,0.0006255986773652288,6,7.280409731113958e-05
8,warmup,2.9221227303453468e-06,0.00019543170782591098,0.00019835383055625633,1.4194548145508539,1.4256489088627575,1.2392106108076935,1.6058931126059182,-0.18643829805506407,-0.1802442037431604,2.0023045539855957,1.000516414642334,10.017332077026367,1.0067329406738281,0.0001954358401435102,0.0009176938074754448,0.001113129647618955,2.1240034565681603,2.0173323154449463,1.0067329406738281,10.03093147277832,1.0210325717926025,0.9796917603525653,0.9928423235933809,0.1585086,0.091421545,0.0006255986773652288,6,8.144686299615877e-05
9,warmup,0.00014514805182043802,0.00019543170782591098,0.000340579759646349,1.4135759747893455,1.4256489088627575,1.1238814422396424,1.7153434414124609,-0.30176746662311515,-0.2896945325497031,1.9847360849380493,0.9946517944335938,10.017332077026367,1.0067329406738281,0.0001954358401435102,0.000517769611749895,0.0007132054518934052,2.2500139393393535,2.0173323154449463,1.0067329406738281,10.02595043182373,1.0134857892990112,0.9837174385091649,0.9944413102615116,0.14451739,0.07716441,0.0006255986773652288,6,9.066581306017926e-05
10,cooperative,0.0014038653380697673,0.00019543170782591098,0.0015992970458956783,1.4040830826952941,1.4256489088627575,0.9711626991284799,1.8585692924295716,-0.45448620973427767,-0.4329203835668143,2.048689842224121,0.9852543473243713,10.017332077026367,1.0067329406738281,0.0001954358401435102,0.000765120942284786,0.0009605567824282962,2.055549370955382,2.0173323154449463,1.0067329406738281,10.022438049316406,1.0227429866790771,0.9877981453497293,0.9917877841876211,0.12175303,0.070921905,0.0005268926057698771,9,1e-05
