epoch,phase,kl_div_1_fwd,kl_div_2_fwd,kl_div_total_fwd,entropy_x_fwd,entropy_y_fwd,joint_entropy_fwd,mutual_info_fwd,cond_entropy_x_given_y,cond_entropy_y_given_x,mu_1_fwd,sigma_1_fwd,mu_2_fwd,sigma_2_fwd,kl_div_1_bwd,kl_div_2_bwd,kl_div_total_bwd,mutual_info_bwd,mu_1_bwd,sigma_1_bwd,mu_2_bwd,sigma_2_bwd,corr_x2_to_x1,corr_x1_to_x2,mae_x2_to_x1,mae_x1_to_x2,best_kl_total,best_epoch,current_lr
1,warmup,1400.6566480665654,0.0005407664959187208,1400.6571888330614,5.377978076820716,1.395570700669321,6.7640543497640095,0.009494427726027155,5.368483649094689,1.3860762729432938,9.983806610107422,52.40696716308594,9.997502326965332,0.9769030809402466,0.0005407657945751369,492.9502075175456,492.9507482833402,0.0013333421369638998,1.9975014925003052,0.9769031405448914,13.730035781860352,31.302949905395508,-0.14412203270347268,0.06823949861917872,38.462986,19.395863,inf,0,1.864276568501921e-05
2,warmup,0.013016343012112491,0.0005407664959187208,0.013557109508031212,1.5265628914490228,1.395570700669321,2.841100234498382,0.08103335761996178,1.445529533829061,1.3145373430493592,2.0333330631256104,1.1136293411254883,9.997502326965332,0.9769030809402466,0.0005407657945751369,0.4303148982834869,0.43085566407806203,0.1785909150637739,1.9975014925003052,0.9769031405448914,9.927007675170898,1.7118592262268066,0.38899303917793476,0.5493207188425314,0.8066742,0.72367954,946.8039685582007,1,2.7861715749039698e-05
3,warmup,0.010077399335601644,0.0005407664959187208,0.010618165831520365,1.5128098191959054,1.395570700669321,2.554415176753931,0.35396534311129546,1.1588444760846102,1.0416053575580257,2.037074089050293,1.0984183549880981,9.997502326965332,0.9769030809402466,0.0005407657945751369,0.08193600068492085,0.08247676647949599,0.3160580596425362,1.9975014925003052,0.9769031405448914,9.805336952209473,1.2606444358825684,0.7129672385136865,0.6852710311897257,0.5386066,0.44543067,0.2222063867930466,2,3.65044814340589e-05
4,warmup,0.005946333459455971,0.0005407664959187208,0.006487099955374692,1.487022839809155,1.395570700669321,2.1331249968060626,0.7494685436724136,0.7375542961367416,0.6461021569969077,1.9532432556152344,1.070455551147461,9.997502326965332,0.9769030809402466,0.0005407657945751369,0.0233649866859926,0.023905752480567737,0.6921354660111216,1.9975014925003052,0.9769031405448914,9.856111526489258,1.1161631345748901,0.8815208769737977,0.8660221542049746,0.39134103,0.27623788,0.04654746615550818,3,4.572343149807938e-05
5,warmup,0.0017002884347364633,0.0005407664959187208,0.002241054930655184,1.3805616611905451,1.395570700669321,1.9372050071065834,0.8389273547532827,0.5416343064372624,0.5566433459160383,1.9770011901855469,0.9623501896858215,9.997502326965332,0.9769030809402466,0.0005407657945751369,0.001290900420070927,0.001831666214646064,1.1328446115994895,1.9975014925003052,0.9769031405448914,9.969632148742676,1.0289431810379028,0.9019973039145046,0.9468098592319348,0.32027984,0.19147371,0.015196426217971215,4,5.494238156209988e-05
6,warmup,0.0024513732606369614,0.0005407664959187208,0.0029921397565556822,1.4277058586519356,1.395570700669321,1.6671521804185303,1.1561243789027265,0.2715814797492093,0.23944632176659475,2.068906545639038,1.0088058710098267,9.997502326965332,0.9769030809402466,0.0005407657945751369,0.023908742800236082,0.02444950859481122,0.6597226463035333,1.9975014925003052,0.9769031405448914,10.001144409179688,1.1584086418151855,0.9492943200492759,0.856300627520564,0.2510005,0.1603194,0.002036360572650624,5,6.358514724711907e-05
7,warmup,0.0015686884020577932,0.0005407664959187208,0.002109454897976514,1.4152390118488634,1.395570700669321,1.5442625655652635,1.2665471469529208,0.14869186489594255,0.12902355371640017,1.9442319869995117,0.9963073134422302,9.997502326965332,0.9769030809402466,0.0005407657945751369,0.0017069204898352633,0.0022476862844104002,1.5967206778464056,1.9975014925003052,0.9769031405448914,9.947762489318848,0.9815495610237122,0.9595550174515878,0.9793117952374778,0.2248721,0.115205444,0.002036360572650624,5,7.280409731113958e-05
8,warmup,0.0027955389629488805,0.0005407664959187208,0.0033363054588676014,1.365758811957876,1.395570700669321,1.2584154964166125,1.5029140162105845,-0.13715520425270844,-0.10734331554126353,1.988588571548462,0.9482095837593079,9.997502326965332,0.9769030809402466,0.0005407657945751369,0.0006831956263884057,0.0012239614209635426,1.83386334983283,1.9975014925003052,0.9769031405448914,9.967859268188477,0.987117350101471,0.9749877918937018,0.9871760683332224,0.16770114,0.09340944,0.002036360572650624,5,8.144686299615877e-05
9,warmup,0.0023540815007880717,0.0005407664959187208,0.0028948479967067925,1.392104420026999,1.395570700669321,1.1904394712487991,1.5972356494475206,-0.20513122942052187,-0.20166494877819985,2.0573885440826416,0.9735227227210999,9.997502326965332,0.9769030809402466,0.0005407657945751369,0.0027694968914183625,0.0033102626859934994,2.107088238477027,1.9975014925003052,0.9769031405448914,9.935962677001953,0.9733047485351562,0.9793333169830698,0.992595114235891,0.1579764,0.10248866,0.002036360572650624,5,9.066581306017926e-05
10,cooperative,0.001621284875170305,0.0005407664959187208,0.0021620513710890257,1.3792440845807041,1.395570700669321,1.0244442925563615,1.7503704926936636,-0.3711264081129595,-0.35479979202434264,2.0131542682647705,0.9610830545425415,9.997502326965332,0.9769030809402466,0.0005407657945751369,0.0026188088280111772,0.003159574622586314,2.285441870844471,1.9975014925003052,0.9769031405448914,9.941145896911621,0.9703683257102966,0.984827551533872,0.9948225350671693,0.13067746,0.08678816,0.002036360572650624,5,1e-05
