epoch,phase,kl_div_1_fwd,kl_div_2_fwd,kl_div_total_fwd,entropy_x_fwd,entropy_y_fwd,joint_entropy_fwd,mutual_info_fwd,cond_entropy_x_given_y,cond_entropy_y_given_x,mu_1_fwd,sigma_1_fwd,mu_2_fwd,sigma_2_fwd,kl_div_1_bwd,kl_div_2_bwd,kl_div_total_bwd,mutual_info_bwd,mu_1_bwd,sigma_1_bwd,mu_2_bwd,sigma_2_bwd,corr_x2_to_x1,corr_x1_to_x2,mae_x2_to_x1,mae_x1_to_x2,best_kl_total,best_epoch,current_lr
1,warmup,1637.0932571848994,0.0009392100544984841,1637.0941963949538,5.433372441733786,1.4170303784809937,6.851360306228529,-0.0009574860137497865,5.434329927747536,1.4179878644947435,-12.66115665435791,55.391929626464844,10.043256759643555,0.9980936646461487,0.000939199741311735,95.38040224453745,95.38134144427876,0.022809964286434337,2.0432565212249756,0.9980936646461487,13.827954292297363,13.502344131469727,0.009273793228908297,0.21564987501355554,36.33111,8.962645,inf,0,1.864276568501921e-05
2,warmup,0.6188216814331515,0.0009392100544984841,0.61976089148765,2.0425129381032803,1.4170303784809937,3.286215563312454,0.17332775327182004,1.8691851848314602,1.2437026252091736,2.0662319660186768,1.8655844926834106,10.043256759643555,0.9980936646461487,0.000939199741311735,0.13562590421194998,0.1365651039532617,0.3313214681552128,2.0432565212249756,0.9980936646461487,9.994155883789062,1.3883005380630493,0.5425536399078367,0.6968093932212792,0.7113447,0.74311936,866.2377689196163,1,2.7861715749039698e-05
3,warmup,0.1855666026858589,0.0009392100544984841,0.18650581274035738,1.7940566202722719,1.4170303784809937,2.7057425575514205,0.5053444412018453,1.2887121790704268,0.9116859372791486,2.062203884124756,1.4551632404327393,10.043256759643555,0.9980936646461487,0.000939199741311735,0.008290680788526072,0.009229880529837808,0.8142296024531905,2.0432565212249756,0.9980936646461487,9.992392539978027,1.092230200767517,0.797972020719431,0.8967499929461253,0.49599048,0.34567654,0.37816299772045586,2,3.65044814340589e-05
4,warmup,0.04384023805939849,0.0009392100544984841,0.044779448113896975,1.6134934545515052,1.4170303784809937,2.1984726995970023,0.8320511334354963,0.7814423211160086,0.5849792450454971,2.0335214138031006,1.2147701978683472,10.043256759643555,0.9980936646461487,0.000939199741311735,0.002874131466234775,0.00381333120754651,1.1571695648948612,2.0432565212249756,0.9980936646461487,10.054428100585938,1.0375511646270752,0.9005653584011566,0.9494030136294996,0.37623394,0.22989823,0.0978678466350976,3,4.572343149807938e-05
5,warmup,0.008130541891242446,0.0009392100544984841,0.009069751945740931,1.4834734184523028,1.4170303784809937,1.9234033993009172,0.9771003976323795,0.5063730208199235,0.43992998084861434,2.086956024169922,1.0666627883911133,10.043256759643555,0.9980936646461487,0.000939199741311735,0.0007396287416961099,0.001678828483007845,1.3213713717508093,2.0432565212249756,0.9980936646461487,10.023336410522461,1.0216952562332153,0.9266097007248146,0.9638342474841193,0.299239,0.17339733,0.024296389660721743,4,5.494238156209988e-05
6,warmup,0.0023290335511657826,0.0009392100544984841,0.0032682436056642667,1.4082543304903985,1.4170303784809937,1.6749380610248017,1.1503466479465905,0.257907682543808,0.2666837305344032,2.066568613052368,0.9893726706504822,10.043256759643555,0.9980936646461487,0.000939199741311735,0.0020102196038304394,0.0029494193451421744,1.7879673072494193,2.0432565212249756,0.9980936646461487,10.060495376586914,1.0134602785110474,0.9486890497687611,0.9859344274657478,0.24351855,0.13158709,0.005374290214374388,5,6.358514724711907e-05
7,warmup,0.005110642294723706,0.0009392100544984841,0.00604985234922219,1.4490775612349713,1.4170303784809937,1.5484056440070473,1.3177022957089177,0.1313752655260536,0.09932808277207594,2.0914740562438965,1.0305978059768677,10.043256759643555,0.9980936646461487,0.000939199741311735,0.001005901779462452,0.001945101520774187,2.03335441641614,2.0432565212249756,0.9980936646461487,10.044313430786133,1.0049092769622803,0.9635628414762578,0.9914134170512678,0.2106965,0.10216969,0.0031088314754032205,6,7.280409731113958e-05
8,warmup,0.0003693432429980256,0.0009392100544984841,0.0013085532974965097,1.3997080838639882,1.4170303784809937,1.2957810357787545,1.5209574265662273,-0.1212493427022392,-0.10392704808523368,2.002908229827881,0.9809532761573792,10.043256759643555,0.9980936646461487,0.000939199741311735,0.00019701277740606822,0.0011362125187178032,2.0028081217743545,2.0432565212249756,0.9980936646461487,9.980571746826172,1.0028796195983887,0.9758852678489625,0.9908699949063555,0.16957435,0.110019654,0.0031088314754032205,6,8.144686299615877e-05
9,warmup,0.0004479585509383141,0.0009392100544984841,0.0013871686054367982,1.39999842312341,1.4170303784809937,1.1023743346300738,1.71465446697433,-0.31465604385091983,-0.2976240884933361,2.013690710067749,0.9812381267547607,10.043256759643555,0.9980936646461487,0.000939199741311735,0.0006368652428772998,0.0015760649841890348,2.307330967613874,2.0432565212249756,0.9980936646461487,10.03561782836914,0.9984034299850464,0.9836947964779552,0.9950448582876669,0.14036606,0.077848926,0.0012223829081071565,8,9.066581306017926e-05
10,cooperative,0.00247002839183226,0.0009392100544984841,0.0034092384463307443,1.462527615603463,1.4170303784809937,1.5785682027868764,1.3009897912975803,0.1615378243058827,0.11604058718341337,2.0320494174957275,1.0445530414581299,10.043256759643555,0.9980936646461487,0.000939199741311735,0.0010838143305098042,0.0020230140718215392,2.2932951581586587,2.0432565212249756,0.9980936646461487,10.044504165649414,1.0096852779388428,0.9623000991338081,0.99490342627447,0.13347769,0.07129535,0.0012223829081071565,8,1e-05
