epoch,phase,kl_div_1_fwd,kl_div_2_fwd,kl_div_total_fwd,entropy_x_fwd,entropy_y_fwd,joint_entropy_fwd,mutual_info_fwd,cond_entropy_x_given_y,cond_entropy_y_given_x,mu_1_fwd,sigma_1_fwd,mu_2_fwd,sigma_2_fwd,kl_div_1_bwd,kl_div_2_bwd,kl_div_total_bwd,mutual_info_bwd,mu_1_bwd,sigma_1_bwd,mu_2_bwd,sigma_2_bwd,corr_x2_to_x1,corr_x1_to_x2,mae_x2_to_x1,mae_x1_to_x2,best_kl_total,best_epoch,current_lr
1,warmup,0.31819811586890684,0.0006327557033103627,0.3188308715722172,1.8761362049123933,1.425549200964187,3.289393857493853,0.012291548382727502,1.8638446565296658,1.4132576525814595,2.2356386184692383,1.5796411037445068,9.965682029724121,1.0066325664520264,0.0006327475212970736,156.0051234632413,156.0057562107626,0.01537966731727547,1.9656822681427002,1.0066325664520264,8.71848201751709,17.808067321777344,0.16196872929767792,0.17952600111839398,1.2705994,10.980041,inf,0,1.864276568501921e-05
2,warmup,0.00394518987136451,0.0006327557033103627,0.004577945574674873,1.4693933573827216,1.425549200964187,2.428154679031423,0.4667878793154858,1.0026054780672358,0.9587613216487012,1.9487814903259277,1.051749348640442,9.965682029724121,1.0066325664520264,0.0006327475212970736,0.39116781306324167,0.3918005605845387,0.319018636739111,1.9656822681427002,1.0066325664520264,9.843013763427734,1.6673996448516846,0.7795130324475458,0.6875520287817981,0.5191512,0.70908153,78.1622935411674,1,2.7861715749039698e-05
3,warmup,0.017717309648684967,0.0006327557033103627,0.01835006535199533,1.533498577492411,1.425549200964187,2.146887194576659,0.8121605838799386,0.7213379936124722,0.6133886170842482,1.915966272354126,1.1213799715042114,9.965682029724121,1.0066325664520264,0.0006327475212970736,0.006782218184396865,0.007414965705693939,0.8709125188199285,1.9656822681427002,1.0066325664520264,9.965508460998535,1.0796645879745483,0.8962971124933534,0.9083775979780502,0.39546856,0.33256906,0.1981892530796068,2,3.65044814340589e-05
4,warmup,0.004650642191374996,0.0006327557033103627,0.005283397894685358,1.4689113032878707,1.425549200964187,1.9260092457746754,0.9684512584773821,0.5004600448104883,0.4570979424868047,1.93568754196167,1.051242470741272,9.965682029724121,1.0066325664520264,0.0006327475212970736,0.2752678776996632,0.27590062522096026,0.3347642490633467,1.9656822681427002,1.0066325664520264,9.907416343688965,1.5587668418884277,0.9252774670847422,0.6993378885165801,0.31079775,0.2899649,0.012882515528844635,3,4.572343149807938e-05
5,warmup,0.0022392452989293474,0.0006327557033103627,0.00287200100223971,1.435802057779185,1.425549200964187,1.6142173833928355,1.2471338753505365,0.18866818242864847,0.17841532561365048,1.9375237226486206,1.017006516456604,9.965682029724121,1.0066325664520264,0.0006327475212970736,0.5663090021236963,0.5669417496449933,0.26306201348349134,1.9656822681427002,1.0066325664520264,9.922868728637695,1.824688196182251,0.957918665501502,0.6405391476255418,0.23742743,0.24195331,0.012882515528844635,3,5.494238156209988e-05
6,warmup,6.034944602957386e-05,0.0006327557033103627,0.0006931051493399365,1.412739789476788,1.425549200964187,1.3507546130667822,1.4875343773741927,-0.07479458789740479,-0.06198517641000567,1.9933542013168335,0.9938204288482666,9.965682029724121,1.0066325664520264,0.0006327475212970736,0.006644121166332034,0.007276868687629108,1.2622366463648516,1.9656822681427002,1.0066325664520264,9.943657875061035,1.0719350576400757,0.9741961380590126,0.9591973995914738,0.18294674,0.13797349,0.012882515528844635,3,6.358514724711907e-05
7,warmup,0.0002840887408235718,0.0006327557033103627,0.0009168444441339345,1.4181719025005572,1.425549200964187,1.0744208642777138,1.7693002391870305,-0.35112833668647325,-0.3437510382228435,1.9761881828308105,0.9992336630821228,9.965682029724121,1.0066325664520264,0.0006327475212970736,0.0036252322578215965,0.00425797977911867,1.1763277695120646,1.9656822681427002,1.0066325664520264,9.945594787597656,1.0466691255569458,0.9853954128899292,0.9513537206885001,0.13750911,0.11178968,0.003984986918484522,6,7.280409731113958e-05
8,warmup,0.001382212709737896,0.0006327557033103627,0.0020149684130482586,1.4124356686370978,1.425549200964187,0.8803235253607657,1.957661344240519,-0.5452256756034213,-0.532112143276332,1.948229193687439,0.9935182332992554,9.965682029724121,1.0066325664520264,0.0006327475212970736,0.0012799927326792235,0.001912740253976297,2.0554204853173235,1.9656822681427002,1.0066325664520264,9.952892303466797,1.0130829811096191,0.990002896270238,0.9917856578061882,0.11497867,0.09344664,0.0025874121116263023,7,8.144686299615877e-05
9,warmup,0.0007553968791070495,0.0006327557033103627,0.0013881525824174122,1.4334554584073647,1.425549200964187,0.8331648784617136,2.025839780909838,-0.5923843225024734,-0.600290579945651,1.9670575857162476,1.0146228075027466,9.965682029724121,1.0066325664520264,0.0006327475212970736,0.0003372839609281069,0.0009700314822251805,2.3446423477671217,1.9656822681427002,1.0066325664520264,9.977688789367676,1.0094162225723267,0.9912828220498932,0.9954019889873209,0.10853063,0.07841324,0.001963854333512278,8,9.066581306017926e-05
10,cooperative,0.0002111743135189987,0.0006327557033103627,0.0008439300168293614,1.4291731460634907,1.425549200964187,0.7352905643126859,2.1194317827149916,-0.6902586366515011,-0.6938825817508047,1.985459804534912,1.0102871656417847,9.965682029724121,1.0066325664520264,0.0006327475212970736,6.0413497231820434e-05,0.000693161018528894,2.3146035378497674,1.9656822681427002,1.0066325664520264,9.996708869934082,1.0074251890182495,0.9927763394838685,0.9951165853800233,0.09874051,0.07978939,0.0011790920323212963,9,1e-05
